5824,480,32,32
5856,480,32,32
5888,480,32,32
5920,480,32,32
5952,480,32,32
5984,480,32,32
6016,480,32,32
6048,480,32,32
6080,480,32,32
6112,480,32,32
6144,480,32,32
6176,480,32,32
6208,480,32,32
6240,480,32,32
6272,480,32,32
6304,480,32,32
6336,480,32,32
6368,480,32,32
6400,480,32,32
6432,480,32,32
6464,480,32,32
6496,480,32,32
6528,480,32,32
6560,480,32,32
6592,480,32,32
6624,480,32,32
6656,480,32,32
6688,480,32,32
6720,480,32,32
6752,480,32,32
6784,480,32,32
6816,480,32,32
6848,480,32,32
6880,480,32,32
6912,480,32,32
6944,480,32,32
6976,480,32,32
7008,480,32,32
7040,480,32,32
7072,480,32,32
7104,480,32,32
7136,480,32,32
7168,480,32,32
7200,480,32,32
7232,480,32,32
7264,480,32,32
7296,480,32,32
7328,480,32,32
7360,480,32,32
7392,480,32,32
7424,480,32,32
7456,480,32,32
7488,480,32,32
7520,480,32,32
7552,480,32,32
7584,480,32,32
7616,480,32,32
7648,480,32,32
7680,480,32,32
7712,480,32,32
7744,480,32,32
7776,480,32,32
7808,480,32,32
7840,480,32,32
7872,480,32,32
7904,480,32,32
7936,480,32,32
7968,480,32,32
8000,480,32,32
8032,480,32,32
8064,480,32,32
8096,480,32,32
8128,480,32,32
8160,480,32,32
8192,480,32,32
8224,480,32,32
8256,480,32,32
8288,480,32,32
8320,480,32,32
8352,480,32,32
8384,480,32,32
8416,480,32,32
8448,480,32,32
8480,480,32,32
8512,480,32,32
8544,480,32,32
8576,480,32,32
8608,480,32,32
8640,480,32,32
8672,480,32,32
8704,480,32,32
8736,480,32,32
8768,480,32,32
8800,480,32,32
8832,480,32,32
8864,480,32,32
8896,480,32,32
8928,480,32,32
8960,480,32,32
8992,480,32,32
9024,480,32,32
9056,480,32,32
9088,480,32,32
9120,480,32,32
9152,480,32,32
9184,480,32,32
9216,480,32,32
9248,480,32,32
9280,480,32,32
9312,480,32,32
9344,480,32,32
9376,480,32,32
9408,480,32,32
9440,480,32,32
9472,480,32,32
9504,480,32,32
9536,480,32,32
9568,480,32,32
9600,480,32,32
9632,480,32,32
9664,480,32,32
9696,480,32,32
9728,480,32,32
9760,480,32,32
9792,480,32,32
9824,480,32,32
9856,480,32,32
9888,480,32,32
9920,480,32,32
9952,480,32,32
9984,480,32,32
10016,480,32,32
10048,480,32,32
10080,480,32,32
10112,480,32,32
10144,480,32,32
10176,480,32,32
10208,480,32,32
10240,480,32,32
10272,480,32,32
10304,480,32,32
10336,480,32,32
10368,480,32,32
10400,480,32,32
10432,480,32,32
10464,480,32,32
10496,480,32,32
10528,480,32,32
10560,480,32,32
10592,480,32,32
10624,480,32,32
10656,480,32,32
10688,480,32,32
10720,480,32,32
10752,480,32,32
10784,480,32,32
10816,480,32,32
10848,480,32,32
10880,480,32,32
10912,480,32,32
10944,480,32,32
10976,480,32,32
11008,480,32,32
11040,480,32,32
11072,480,32,32
11104,480,32,32
11136,480,32,32
11168,480,32,32
11200,480,32,32
11232,480,32,32
11264,480,32,32
11296,480,32,32
11328,480,32,32
11360,480,32,32
11392,480,32,32
11424,480,32,32
11456,480,32,32
11488,480,32,32
11520,480,32,32
11552,480,32,32
11584,480,32,32
11616,480,32,32
11648,480,32,32
11680,480,32,32
11712,480,32,32
11744,480,32,32
11776,480,32,32
11808,480,32,32
11840,480,32,32
11872,480,32,32
11904,480,32,32
11936,480,32,32
11968,480,32,32
12000,480,32,32
12032,480,32,32
12064,480,32,32
12096,480,32,32
12128,480,32,32
12160,480,32,32
12192,480,32,32
12224,480,32,32
12256,480,32,32
12288,480,32,32
12320,480,32,32
12352,480,32,32
12384,480,32,32
12416,480,32,32
12448,480,32,32
12480,480,32,32
12512,480,32,32
12544,480,32,32
12576,480,32,32
12608,480,32,32
12640,480,32,32
12672,480,32,32
12704,480,32,32
12736,480,32,32
12768,480,32,32
12800,480,32,32
12832,480,32,32
12864,480,32,32
12896,480,32,32
12928,480,32,32
12960,480,32,32
12992,480,32,32
13024,480,32,32
13056,480,32,32
13088,480,32,32
13120,480,32,32
13152,480,32,32
13184,480,32,32
13216,480,32,32
13248,480,32,32
13280,480,32,32
13312,480,32,32
13344,480,32,32
13376,480,32,32
13408,480,32,32
13440,480,32,32
13472,480,32,32
13504,480,32,32
13536,480,32,32
13568,480,32,32
13600,480,32,32
13632,480,32,32
13664,480,32,32
13696,480,32,32
13728,480,32,32
13760,480,32,32
13792,480,32,32
13824,480,32,32
13856,480,32,32
13888,480,32,32
13920,480,32,32
13952,480,32,32
13984,480,32,32
14016,480,32,32
14048,480,32,32
14080,480,32,32
14112,480,32,32
14144,480,32,32
14176,480,32,32
14208,480,32,32
14240,480,32,32
14272,480,32,32
14304,480,32,32
14336,480,32,32
14368,480,32,32
14400,480,32,32
14432,480,32,32
14464,480,32,32
14496,480,32,32
14528,480,32,32
14560,480,32,32
14592,480,32,32
14624,480,32,32
14656,480,32,32
14688,480,32,32
14720,480,32,32
14752,480,32,32
14784,480,32,32
14816,480,32,32
14848,480,32,32
14880,480,32,32
14912,480,32,32
14944,480,32,32
14976,480,32,32
15008,480,32,32
15040,480,32,32
15072,480,32,32
15104,480,32,32
15136,480,32,32
15168,480,32,32
15200,480,32,32
15232,480,32,32
15264,480,32,32
15296,480,32,32
15328,480,32,32
15360,480,32,32
15392,480,32,32
15424,480,32,32
15456,480,32,32
15488,480,32,32
15520,480,32,32
15552,480,32,32
15584,480,32,32
15616,480,32,32
15648,480,32,32
15680,480,32,32
15712,480,32,32
15744,480,32,32
15776,480,32,32
15808,480,32,32
15840,480,32,32
15872,480,32,32
15904,480,32,32
15936,480,32,32
15968,480,32,32
16000,480,32,32
16032,480,32,32
16064,480,32,32
16096,480,32,32
16128,480,32,32
16160,480,32,32
16192,480,32,32
16224,480,32,32
16256,480,32,32
16288,480,32,32
16320,480,32,32
16352,480,32,32
16384,480,32,32
16416,480,32,32
16448,480,32,32
16480,480,32,32
16512,480,32,32
16544,480,32,32
16576,480,32,32
16608,480,32,32
16640,480,32,32
16672,480,32,32
16704,480,32,32
16736,480,32,32
16768,480,32,32
16800,480,32,32
16832,480,32,32
16864,480,32,32
16896,480,32,32
16928,480,32,32
16960,480,32,32
16992,480,32,32
17024,480,32,32
17056,480,32,32
17088,480,32,32
17120,480,32,32
17152,480,32,32
17184,480,32,32
17216,480,32,32
17248,480,32,32
17280,480,32,32
17312,480,32,32
17344,480,32,32
17376,480,32,32
17408,480,32,32
17440,480,32,32
17472,480,32,32
17504,480,32,32
17536,480,32,32
17568,480,32,32
17600,480,32,32
17632,480,32,32
17664,480,32,32
17696,480,32,32
17728,480,32,32
17760,480,32,32
17792,480,32,32
17824,480,32,32
17856,480,32,32
17888,480,32,32
17920,480,32,32
17952,480,32,32
17984,480,32,32
18016,480,32,32
18048,480,32,32
18080,480,32,32
18112,480,32,32
18144,480,32,32
18176,480,32,32
18208,480,32,32
18240,480,32,32
18272,480,32,32
18304,480,32,32
18336,480,32,32
18368,480,32,32
18400,480,32,32
18432,480,32,32
18464,480,32,32
18496,480,32,32
18528,480,32,32
18560,480,32,32
18592,480,32,32
18624,480,32,32
18656,480,32,32
18688,480,32,32
18720,480,32,32
18752,480,32,32
18784,480,32,32
18816,480,32,32
18848,480,32,32
18880,480,32,32
18912,480,32,32
18944,480,32,32
18976,480,32,32
19008,480,32,32
19040,480,32,32
19072,480,32,32
19104,480,32,32
19136,480,32,32
19168,480,32,32
19200,480,32,32
19232,480,32,32
19264,480,32,32
19296,480,32,32
19328,480,32,32
19360,480,32,32
19392,480,32,32
19424,480,32,32
19456,480,32,32
19488,480,32,32
19520,480,32,32
19552,480,32,32
19584,480,32,32
19616,480,32,32
19648,480,32,32
19680,480,32,32
19712,480,32,32
19744,480,32,32
19776,480,32,32
19808,480,32,32
19840,480,32,32
19872,480,32,32
19904,480,32,32
19936,480,32,32
19968,480,32,32
20000,480,32,32
20032,480,32,32
20064,480,32,32
20096,480,32,32
20128,480,32,32
20160,480,32,32
20192,480,32,32
20224,480,32,32
20256,480,32,32
20288,480,32,32
20320,480,32,32
20352,480,32,32
20384,480,32,32
20416,480,32,32
20448,480,32,32
20480,480,32,32
20512,480,32,32
20544,480,32,32
20576,480,32,32
20608,480,32,32
20640,480,32,32
20672,480,32,32
20704,480,32,32
20736,480,32,32
20768,480,32,32
20800,480,32,32
20832,480,32,32
20864,480,32,32
20896,480,32,32
20928,480,32,32
20960,480,32,32
20992,480,32,32
21024,480,32,32
21056,480,32,32
21088,480,32,32
21120,480,32,32
21152,480,32,32
21184,480,32,32
21216,480,32,32
21248,480,32,32
21280,480,32,32
21312,480,32,32
21344,480,32,32
21376,480,32,32
21408,480,32,32
21440,480,32,32
21472,480,32,32
21504,480,32,32
21536,480,32,32
21568,480,32,32
21600,480,32,32
21632,480,32,32
21664,480,32,32
21696,480,32,32
21728,480,32,32
21760,480,32,32
21792,480,32,32
21824,480,32,32
21856,480,32,32
21888,480,32,32
21920,480,32,32
21952,480,32,32
21984,480,32,32
22016,480,32,32
22048,480,32,32
22080,480,32,32
22112,480,32,32
22144,480,32,32
22176,480,32,32
22208,480,32,32
22240,480,32,32
22272,480,32,32
22304,480,32,32
22336,480,32,32
22368,480,32,32
22400,480,32,32
22432,480,32,32
22464,480,32,32
22496,480,32,32
22528,480,32,32
22560,480,32,32
22592,480,32,32
22624,480,32,32
22656,480,32,32
22688,480,32,32
22720,480,32,32
22752,480,32,32
22784,480,32,32
22816,480,32,32
22848,480,32,32
22880,480,32,32
22912,480,32,32
22944,480,32,32
22976,480,32,32
23008,480,32,32
23040,480,32,32
23072,480,32,32
23104,480,32,32
23136,480,32,32
23168,480,32,32
23200,480,32,32
23232,480,32,32
23264,480,32,32
23296,480,32,32
23328,480,32,32
23360,480,32,32
23392,480,32,32
23424,480,32,32
23456,480,32,32
23488,480,32,32
23520,480,32,32
23552,480,32,32
23584,480,32,32
23616,480,32,32
23648,480,32,32
23680,480,32,32
23712,480,32,32
23744,480,32,32
23776,480,32,32
23808,480,32,32
23840,480,32,32
23872,480,32,32
23904,480,32,32
23936,480,32,32
23968,480,32,32
24000,480,32,32
24032,480,32,32
24064,480,32,32
24096,480,32,32
24128,480,32,32
24160,480,32,32
24192,480,32,32
24224,480,32,32
24256,480,32,32
24288,480,32,32
24320,480,32,32
24352,480,32,32
24384,480,32,32
24416,480,32,32
24448,480,32,32
24480,480,32,32
24512,480,32,32
24544,480,32,32
24576,480,32,32
24608,480,32,32
24640,480,32,32
24672,480,32,32
24704,480,32,32
24736,480,32,32
24768,480,32,32
24800,480,32,32
24832,480,32,32
24864,480,32,32
24896,480,32,32
24928,480,32,32
24960,480,32,32
24992,480,32,32
25024,480,32,32
25056,480,32,32
25088,480,32,32
25120,480,32,32
25152,480,32,32
25184,480,32,32
25216,480,32,32
25248,480,32,32
25280,480,32,32
25312,480,32,32
25344,480,32,32
25376,480,32,32
25408,480,32,32
25440,480,32,32
25472,480,32,32
25504,480,32,32
25536,480,32,32
25568,480,32,32
25600,480,32,32
25632,480,32,32
25664,480,32,32
25696,480,32,32
25728,480,32,32
25760,480,32,32
25792,480,32,32
25824,480,32,32
25856,480,32,32
25888,480,32,32
25920,480,32,32
25952,480,32,32
25984,480,32,32
26016,480,32,32
26048,480,32,32
26080,480,32,32
26112,480,32,32
26144,480,32,32
26176,480,32,32
26208,480,32,32
26240,480,32,32
26272,480,32,32
26304,480,32,32
26336,480,32,32
26368,480,32,32
26400,480,32,32
26432,480,32,32
26464,480,32,32
26496,480,32,32
26528,480,32,32
26560,480,32,32
26592,480,32,32
26624,480,32,32
26656,480,32,32
26688,480,32,32
26720,480,32,32
26752,480,32,32
26784,480,32,32
26816,480,32,32
26848,480,32,32
26880,480,32,32
26912,480,32,32
26944,480,32,32
26976,480,32,32
27008,480,32,32
27040,480,32,32
27072,480,32,32
27104,480,32,32
27136,480,32,32
27168,480,32,32
27200,480,32,32
27232,480,32,32
27264,480,32,32
27296,480,32,32
27328,480,32,32
27360,480,32,32
27392,480,32,32
27424,480,32,32
27456,480,32,32
27488,480,32,32
27520,480,32,32
27552,480,32,32
27584,480,32,32
27616,480,32,32
27648,480,32,32
27680,480,32,32
27712,480,32,32
27744,480,32,32
27776,480,32,32
27808,480,32,32
27840,480,32,32
27872,480,32,32
27904,480,32,32
27936,480,32,32
27968,480,32,32
28000,480,32,32
28032,480,32,32
28064,480,32,32
28096,480,32,32
28128,480,32,32
28160,480,32,32
28192,480,32,32
28224,480,32,32
28256,480,32,32
28288,480,32,32
28320,480,32,32
28352,480,32,32
28384,480,32,32
28416,480,32,32
28448,480,32,32
28480,480,32,32
28512,480,32,32
28544,480,32,32
28576,480,32,32
28608,480,32,32
28640,480,32,32
28672,480,32,32
28704,480,32,32
28736,480,32,32
28768,480,32,32
28800,480,32,32
28832,480,32,32
28864,480,32,32
28896,480,32,32
28928,480,32,32
28960,480,32,32
28992,480,32,32
29024,480,32,32
29056,480,32,32
29088,480,32,32
29120,480,32,32
29152,480,32,32
29184,480,32,32
29216,480,32,32
29248,480,32,32
29280,480,32,32
29312,480,32,32
29344,480,32,32
29376,480,32,32
29408,480,32,32
29440,480,32,32
29472,480,32,32
29504,480,32,32
29536,480,32,32
29568,480,32,32
29600,480,32,32
29632,480,32,32
29664,480,32,32
29696,480,32,32
29728,480,32,32
29760,480,32,32
29792,480,32,32
29824,480,32,32
29856,480,32,32
29888,480,32,32
29920,480,32,32
29952,480,32,32
29984,480,32,32
30016,480,32,32
30048,480,32,32
30080,480,32,32
30112,480,32,32
30144,480,32,32
30176,480,32,32
30208,480,32,32
30240,480,32,32
30272,480,32,32
30304,480,32,32
30336,480,32,32
30368,480,32,32
30400,480,32,32
30432,480,32,32
30464,480,32,32
30496,480,32,32
30528,480,32,32
30560,480,32,32
30592,480,32,32
30624,480,32,32
30656,480,32,32
30688,480,32,32
30720,480,32,32
30752,480,32,32
30784,480,32,32
30816,480,32,32
30848,480,32,32
30880,480,32,32
30912,480,32,32
30944,480,32,32
30976,480,32,32
31008,480,32,32
31040,480,32,32
31072,480,32,32
31104,480,32,32
31136,480,32,32
31168,480,32,32
31200,480,32,32
31232,480,32,32
31264,480,32,32
31296,480,32,32
31328,480,32,32
31360,480,32,32
31392,480,32,32
31424,480,32,32
31456,480,32,32
31488,480,32,32
31520,480,32,32
31552,480,32,32
31584,480,32,32
31616,480,32,32
31648,480,32,32
31680,480,32,32
31712,480,32,32
31744,480,32,32
31776,480,32,32
31808,480,32,32
31840,480,32,32
31872,480,32,32
31904,480,32,32
31936,480,32,32
31968,480,32,32
32000,480,32,32
32032,480,32,32
32064,480,32,32
32096,480,32,32
32128,480,32,32
32160,480,32,32
32192,480,32,32
32224,480,32,32
32256,480,32,32
32288,480,32,32
32320,480,32,32
32352,480,32,32
32384,480,32,32
32416,480,32,32
32448,480,32,32
32480,480,32,32
32512,480,32,32
32544,480,32,32
32576,480,32,32
32608,480,32,32
32640,480,32,32
32672,480,32,32
32704,480,32,32
32736,480,32,32
32768,480,32,32
32800,480,32,32
32832,480,32,32
32864,480,32,32
32896,480,32,32
32928,480,32,32
32960,480,32,32
32992,480,32,32
33024,480,32,32
33056,480,32,32
33088,480,32,32
33120,480,32,32
33152,480,32,32
33184,480,32,32
33216,480,32,32
33248,480,32,32
33280,480,32,32
33312,480,32,32
33344,480,32,32
33376,480,32,32
33408,480,32,32
33440,480,32,32
33472,480,32,32
33504,480,32,32
33536,480,32,32
33568,480,32,32
33600,480,32,32
33632,480,32,32
33664,480,32,32
33696,480,32,32
33728,480,32,32
33760,480,32,32
33792,480,32,32
33824,480,32,32
33856,480,32,32
33888,480,32,32
33920,480,32,32
33952,480,32,32
33984,480,32,32
34016,480,32,32
34048,480,32,32
34080,480,32,32
34112,480,32,32
34144,480,32,32
34176,480,32,32
34208,480,32,32
34240,480,32,32
34272,480,32,32
34304,480,32,32
34336,480,32,32
34368,480,32,32
34400,480,32,32
34432,480,32,32
34464,480,32,32
34496,480,32,32
34528,480,32,32
34560,480,32,32
34592,480,32,32
34624,480,32,32
34656,480,32,32
34688,480,32,32
34720,480,32,32
34752,480,32,32
34784,480,32,32
34816,480,32,32
34848,480,32,32
34880,480,32,32
34912,480,32,32
34944,480,32,32
34976,480,32,32
35008,480,32,32
35040,480,32,32
35072,480,32,32
35104,480,32,32
35136,480,32,32
35168,480,32,32
35200,480,32,32
35232,480,32,32
35264,480,32,32
35296,480,32,32
35328,480,32,32
35360,480,32,32
35392,480,32,32
35424,480,32,32
35456,480,32,32
35488,480,32,32
35520,480,32,32
35552,480,32,32
35584,480,32,32
35616,480,32,32
35648,480,32,32
35680,480,32,32
35712,480,32,32
35744,480,32,32
35776,480,32,32
35808,480,32,32
35840,480,32,32
35872,480,32,32
35904,480,32,32
35936,480,32,32
35968,480,32,32
36000,480,32,32
36032,480,32,32
36064,480,32,32
36096,480,32,32
36128,480,32,32
36160,480,32,32
36192,480,32,32
36224,480,32,32
36256,480,32,32
36288,480,32,32
36320,480,32,32
36352,480,32,32
36384,480,32,32
36416,480,32,32
36448,480,32,32
36480,480,32,32
36512,480,32,32
36544,480,32,32
36576,480,32,32
36608,480,32,32
36640,480,32,32
36672,480,32,32
36704,480,32,32
36736,480,32,32
36768,480,32,32
36800,480,32,32
36832,480,32,32
36864,480,32,32
36896,480,32,32
36928,480,32,32
36960,480,32,32
36992,480,32,32
37024,480,32,32
37056,480,32,32
37088,480,32,32
37120,480,32,32
37152,480,32,32
37184,480,32,32
37216,480,32,32
37248,480,32,32
37280,480,32,32
37312,480,32,32
37344,480,32,32
37376,480,32,32
37408,480,32,32
37440,480,32,32
37472,480,32,32
37504,480,32,32
37536,480,32,32
37568,480,32,32
37600,480,32,32
37632,480,32,32
37664,480,32,32
37696,480,32,32
37728,480,32,32
37760,480,32,32
37792,480,32,32
37824,480,32,32
37856,480,32,32
37888,480,32,32
37920,480,32,32
37952,480,32,32
37984,480,32,32
38016,480,32,32
38048,480,32,32
38080,480,32,32
38112,480,32,32
38144,480,32,32
38176,480,32,32
38208,480,32,32
38240,480,32,32
38272,480,32,32
38304,480,32,32
38336,480,32,32
38368,480,32,32
38400,480,32,32
38432,480,32,32
38464,480,32,32
38496,480,32,32
38528,480,32,32
38560,480,32,32
38592,480,32,32
38624,480,32,32
38656,480,32,32
38688,480,32,32
38720,480,32,32
38752,480,32,32
38784,480,32,32
38816,480,32,32
38848,480,32,32
38880,480,32,32
38912,480,32,32
38944,480,32,32
38976,480,32,32
39008,480,32,32
39040,480,32,32
39072,480,32,32
39104,480,32,32
39136,480,32,32
39168,480,32,32
39200,480,32,32
39232,480,32,32
39264,480,32,32
39296,480,32,32
39328,480,32,32
39360,480,32,32
39392,480,32,32
39424,480,32,32
39456,480,32,32
39488,480,32,32
39520,480,32,32
39552,480,32,32
39584,480,32,32
39616,480,32,32
39648,480,32,32
39680,480,32,32
39712,480,32,32
39744,480,32,32
39776,480,32,32
39808,480,32,32
39840,480,32,32
39872,480,32,32
39904,480,32,32
39936,480,32,32
39968,480,32,32
40000,480,32,32
40032,480,32,32
40064,480,32,32
40096,480,32,32
40128,480,32,32
40160,480,32,32
40192,480,32,32
40224,480,32,32
40256,480,32,32
40288,480,32,32
40320,480,32,32
40352,480,32,32
40384,480,32,32
40416,480,32,32
40448,480,32,32
40480,480,32,32
40512,480,32,32
40544,480,32,32
40576,480,32,32
40608,480,32,32
40640,480,32,32
40672,480,32,32
40704,480,32,32
40736,480,32,32
40768,480,32,32
40800,480,32,32
40832,480,32,32
40864,480,32,32
40896,480,32,32
40928,480,32,32
40960,480,32,32
40992,480,32,32
41024,480,32,32
41056,480,32,32
41088,480,32,32
41120,480,32,32
41152,480,32,32
41184,480,32,32
41216,480,32,32
41248,480,32,32
41280,480,32,32
41312,480,32,32
41344,480,32,32
41376,480,32,32
41408,480,32,32
41440,480,32,32
41472,480,32,32
41504,480,32,32
41536,480,32,32
41568,480,32,32
41600,480,32,32
41632,480,32,32
41664,480,32,32
41696,480,32,32
41728,480,32,32
41760,480,32,32
41792,480,32,32
41824,480,32,32
41856,480,32,32
41888,480,32,32
41920,480,32,32
41952,480,32,32
41984,480,32,32
42016,480,32,32
42048,480,32,32
42080,480,32,32
42112,480,32,32
42144,480,32,32
42176,480,32,32
42208,480,32,32
42240,480,32,32
42272,480,32,32
42304,480,32,32
42336,480,32,32
42368,480,32,32
42400,480,32,32
42432,480,32,32
42464,480,32,32
42496,480,32,32
42528,480,32,32
42560,480,32,32
42592,480,32,32
42624,480,32,32
42656,480,32,32
42688,480,32,32
42720,480,32,32
42752,480,32,32
42784,480,32,32
42816,480,32,32
42848,480,32,32
42880,480,32,32
42912,480,32,32
42944,480,32,32
42976,480,32,32
43008,480,32,32
43040,480,32,32
43072,480,32,32
43104,480,32,32
43136,480,32,32
43168,480,32,32
43200,480,32,32
43232,480,32,32
43264,480,32,32
43296,480,32,32
43328,480,32,32
43360,480,32,32
43392,480,32,32
43424,480,32,32
43456,480,32,32
43488,480,32,32
43520,480,32,32
43552,480,32,32
43584,480,32,32
43616,480,32,32
43648,480,32,32
43680,480,32,32
43712,480,32,32
43744,480,32,32
43776,480,32,32
43808,480,32,32
43840,480,32,32
43872,480,32,32
43904,480,32,32
43936,480,32,32
43968,480,32,32
44000,480,32,32
44032,480,32,32
44064,480,32,32
44096,480,32,32
44128,480,32,32
44160,480,32,32
44192,480,32,32
44224,480,32,32
44256,480,32,32
44288,480,32,32
44320,480,32,32
44352,480,32,32
44384,480,32,32
44416,480,32,32
44448,480,32,32
44480,480,32,32
44512,480,32,32
44544,480,32,32
44576,480,32,32
44608,480,32,32
44640,480,32,32
44672,480,32,32
44704,480,32,32
44736,480,32,32
44768,480,32,32
44800,480,32,32
44832,480,32,32
44864,480,32,32
44896,480,32,32
44928,480,32,32
44960,480,32,32
44992,480,32,32
45024,480,32,32
45056,480,32,32
45088,480,32,32
45120,480,32,32
45152,480,32,32
45184,480,32,32
45216,480,32,32
45248,480,32,32
45280,480,32,32
45312,480,32,32
45344,480,32,32
45376,480,32,32
45408,480,32,32
45440,480,32,32
45472,480,32,32
45504,480,32,32
45536,480,32,32
45568,480,32,32
45600,480,32,32
45632,480,32,32
45664,480,32,32
45696,480,32,32
45728,480,32,32
45760,480,32,32
45792,480,32,32
45824,480,32,32
45856,480,32,32
45888,480,32,32
45920,480,32,32
45952,480,32,32
45984,480,32,32
46016,480,32,32
46048,480,32,32
46080,480,32,32
46112,480,32,32
46144,480,32,32
46176,480,32,32
46208,480,32,32
46240,480,32,32
46272,480,32,32
46304,480,32,32
46336,480,32,32
46368,480,32,32
46400,480,32,32
46432,480,32,32
46464,480,32,32
46496,480,32,32
46528,480,32,32
46560,480,32,32
46592,480,32,32
46624,480,32,32
46656,480,32,32
46688,480,32,32
46720,480,32,32
46752,480,32,32
46784,480,32,32
46816,480,32,32
46848,480,32,32
46880,480,32,32
46912,480,32,32
46944,480,32,32
46976,480,32,32
47008,480,32,32
47040,480,32,32
47072,480,32,32
47104,480,32,32
47136,480,32,32
47168,480,32,32
47200,480,32,32
47232,480,32,32
47264,480,32,32
47296,480,32,32
47328,480,32,32
47360,480,32,32
47392,480,32,32
47424,480,32,32
47456,480,32,32
47488,480,32,32
47520,480,32,32
47552,480,32,32
47584,480,32,32
47616,480,32,32
47648,480,32,32
47680,480,32,32
47712,480,32,32
47744,480,32,32
47776,480,32,32
47808,480,32,32
47840,480,32,32
47872,480,32,32
47904,480,32,32
47936,480,32,32
47968,480,32,32
48000,480,32,32
48032,480,32,32
48064,480,32,32
48096,480,32,32
48128,480,32,32
48160,480,32,32
48192,480,32,32
48224,480,32,32
48256,480,32,32
48288,480,32,32
48320,480,32,32
48352,480,32,32
48384,480,32,32
48416,480,32,32
48448,480,32,32
48480,480,32,32
48512,480,32,32
48544,480,32,32
48576,480,32,32
48608,480,32,32
48640,480,32,32
48672,480,32,32
48704,480,32,32
48736,480,32,32
48768,480,32,32
48800,480,32,32
48832,480,32,32
48864,480,32,32
48896,480,32,32
48928,480,32,32
48960,480,32,32
48992,480,32,32
49024,480,32,32
49056,480,32,32
49088,480,32,32
49120,480,32,32
49152,480,32,32
49184,480,32,32
49216,480,32,32
49248,480,32,32
49280,480,32,32
49312,480,32,32
49344,480,32,32
49376,480,32,32
49408,480,32,32
49440,480,32,32
49472,480,32,32
49504,480,32,32
49536,480,32,32
49568,480,32,32
49600,480,32,32
49632,480,32,32
49664,480,32,32
49696,480,32,32
49728,480,32,32
49760,480,32,32
49792,480,32,32
49824,480,32,32
49856,480,32,32
